"sample_id"	"name"	"description"	"path"	"path_2"	"ncbi_accession"	"ncbi_query"	"ncbi_query_max"	"sequence_type"	"report_group_ids"	"color_by"	"ploidy"	"enabled"	"ref_contextual_usage"	"ref_enabled"	"sra_2"	"Organism"	"Platform"	"ReleaseDate"	"Sample.Name"	"SRA.Study"	"Sample_Name"	"strain"	"geo_loc_name_country"	"geo_loc_name_country_continent"	"geographic_location_.country_and.or_sea."	"Serovar"	"specific_host"	"Collection_Date"	"host_health_state"	"isolation_source"	"ENA_first_public"	"ENA_last_update"	"external_id"	"Scientific_Name"	"Submitter_Id"	"SRA_accession"	"Title"	"ref_ids"
"ERR025585"	"ERR025585"	"ERR025585"	""	""	"ERR025585"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882226"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882226"	"ERP000165"	"UI_8601-sc-2010-06-22-227626"	"UI 8601"	"Laos"	"Asia"	"Laos"	"UI 8601"	"Homo sapiens"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882226"	"Klebsiella pneumoniae"	"UI_8601-sc-2010-06-22-227626"	""	""	""
"ERR025512"	"ERR025512"	"ERR025512"	""	""	"ERR025512"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882081"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882081"	"ERP000165"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	"EW-20-R-MAC-1"	"Viet Nam"	"Asia"	"Viet Nam"	"EW-20-R-MAC-1"	"Homo sapiens"	"2006"	"healthy"	"intestinal"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882081"	"Klebsiella pneumoniae"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	""	""	""
"ERR025582"	"ERR025582"	"ERR025582"	""	""	"ERR025582"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882112"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882112"	"ERP000165"	"UI_15398-sc-2010-06-22-227634"	"UI 15398"	"Laos"	"Asia"	"Laos"	"UI 15398"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882112"	"Klebsiella pneumoniae"	"UI_15398-sc-2010-06-22-227634"	""	""	""
"ERR024840"	"ERR024840"	"ERR024840"	""	""	"ERR024840"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882046"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882046"	"ERP000165"	"AJ083-sc-2010-05-07-30762"	"AJ083"	"Australia"	"Oceania"	"Australia"	"AJ083"	"Homo sapiens"	"2002"	"diseased"	"urine"	"2010-03-08T08:57:40Z"	"2018-03-09T09:52:01Z"	"SAMEA882046"	"Klebsiella pneumoniae"	"AJ083-sc-2010-05-07-30762"	""	""	""
"ERR025151"	"ERR025151"	"ERR025151"	""	""	"ERR025151"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882135"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882135"	"ERP000165"	"QMP_M1_765-sc-2010-06-22-227692"	"QMP M1-413"	"USA"	"North America"	"USA"	"QMP M1-413"	"Environmental"	"2005"	""	"environment"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882135"	"Klebsiella pneumoniae"	"QMP_M1_765-sc-2010-06-22-227692"	""	""	""
"ERR026001"	"ERR026001"	"ERR026001"	""	""	"ERR026001"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882150"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882150"	"ERP000165"	"1522_0-sc-2010-06-22-227787"	"1522"	"Indonesia"	"Asia"	"Indonesia"	"1522"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882150"	"Klebsiella pneumoniae"	"1522_0-sc-2010-06-22-227787"	""	""	""
"ERR025596"	"ERR025596"	"ERR025596"	""	""	"ERR025596"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881986"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881986"	"ERP000165"	"QMP_M1_891-sc-2010-06-22-227708"	"QMP M1-891"	"USA"	"North America"	"USA"	"QMP M1-891"	"Homo sapiens"	"2007"	"diseased"	"urine"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA881986"	"Klebsiella pneumoniae"	"QMP_M1_891-sc-2010-06-22-227708"	""	""	""
"ERR024844"	"ERR024844"	"ERR024844"	""	""	"ERR024844"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882074"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882074"	"ERP000165"	"AJ196-sc-2010-05-07-30776"	"AJ196"	"Australia"	"Oceania"	"Australia"	"AJ196"	"Homo sapiens"	"2002"	"diseased"	"respiratory"	"2010-03-08T08:58:07Z"	"2018-03-09T09:52:02Z"	"SAMEA882074"	"Klebsiella pneumoniae"	"AJ196-sc-2010-05-07-30776"	""	""	""
"ERR025562"	"ERR025562"	"ERR025562"	""	""	"ERR025562"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882119"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882119"	"ERP000165"	"K231An-sc-2010-06-22-227558"	"QMP B2-211"	"USA"	"North America"	"USA"	"QMP B2-211"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882119"	"Klebsiella pneumoniae"	"K231An-sc-2010-06-22-227558"	""	""	""
"ERR025496"	"ERR025496"	"ERR025496"	""	""	"ERR025496"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882156"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882156"	"ERP000165"	"ERS011835"	"K290N"	"Viet Nam"	"Asia"	"Viet Nam"	"K290N"	"Homo sapiens"	"2005"	"healthy"	"respiratory"	""	""	""	""	""	"ERS011835"	"Klebsiella pneumoniae"	""
"ERR025594"	"ERR025594"	"ERR025594"	""	""	"ERR025594"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882133"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882133"	"ERP000165"	"QMP_M1_968-sc-2010-06-22-227717"	"QMP M1-968"	"USA"	"North America"	"USA"	"QMP M1-968"	"Homo sapiens"	"2007"	"healthy"	"intestinal biopsy"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882133"	"Klebsiella pneumoniae"	"QMP_M1_968-sc-2010-06-22-227717"	""	""	""
"ERR025679"	"ERR025679"	"ERR025679"	""	""	"ERR025679"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882204"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882204"	"ERP000165"	"09_286G-sc-2010-06-22-227523"	"71B"	"Viet Nam"	"Asia"	"Viet Nam"	"71B"	"Homo sapiens"	"2007"	"diseased"	"respiratory"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882204"	"Klebsiella pneumoniae"	"09_286G-sc-2010-06-22-227523"	""	""	""
"ERR025159"	"ERR025159"	"ERR025159"	""	""	"ERR025159"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882268"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882268"	"ERP000165"	"QMP_M1_728-sc-2010-06-22-227689"	"QMP M1-376"	"USA"	"North America"	"USA"	"QMP M1-376"	"Bovine"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882268"	"Klebsiella pneumoniae"	"QMP_M1_728-sc-2010-06-22-227689"	""	""	""
"ERR024818"	"ERR024818"	"ERR024818"	""	""	"ERR024818"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882001"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882001"	"ERP000165"	"AJ033-sc-2010-05-07-30752"	"AJ033"	"Australia"	"Oceania"	"Australia"	"AJ033"	"Homo sapiens"	"2001"	"diseased"	"respiratory"	"2010-03-08T08:57:22Z"	"2018-03-09T09:52:18Z"	"SAMEA882001"	"Klebsiella pneumoniae"	"AJ033-sc-2010-05-07-30752"	""	""	""
"ERR025576"	"ERR025576"	"ERR025576"	""	""	"ERR025576"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882010"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882010"	"ERP000165"	"Pus_15987-sc-2010-06-22-227606"	"Pus 15987"	"Laos"	"Asia"	"Laos"	"Pus 15987"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882010"	"Klebsiella pneumoniae"	"Pus_15987-sc-2010-06-22-227606"	""	""	""
"ERR025648"	"ERR025648"	"ERR025648"	""	""	"ERR025648"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882108"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882108"	"ERP000165"	"09_341B-sc-2010-06-22-227756"	"09-341B"	"Viet Nam"	"Asia"	"Viet Nam"	"09-341B"	"Homo sapiens"	"2009"	"diseased"	"respiratory"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882108"	"Klebsiella pneumoniae"	"09_341B-sc-2010-06-22-227756"	""	""	""
"ERR025462"	"ERR025462"	"ERR025462"	""	""	"ERR025462"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882097"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882097"	"ERP000165"	"59M-sc-2010-06-22-227527"	"59M"	"Viet Nam"	"Asia"	"Viet Nam"	"59M"	"Homo sapiens"	"2008"	"diseased"	"liver"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882097"	"Klebsiella pneumoniae"	"59M-sc-2010-06-22-227527"	""	""	""
"ERR025115"	"ERR025115"	"ERR025115"	""	""	"ERR025115"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882214"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882214"	"ERP000165"	"DM17138_03-sc-2010-06-22-227648"	"DM17138/03"	"Singapore"	"Asia"	"Singapore"	"DM17138/03"	"Homo sapiens"	"2003"	"diseased"	""	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882214"	"Klebsiella pneumoniae"	"DM17138_03-sc-2010-06-22-227648"	""	""	""
"ERR025125"	"ERR025125"	"ERR025125"	""	""	"ERR025125"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882139"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882139"	"ERP000165"	"QMP_M1_051-sc-2010-06-22-227668"	"QMP M1-051"	"USA"	"North America"	"USA"	"QMP M1-051"	"Bovine"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882139"	"Klebsiella pneumoniae"	"QMP_M1_051-sc-2010-06-22-227668"	""	""	""
"ERR025142"	"ERR025142"	"ERR025142"	""	""	"ERR025142"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882270"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882270"	"ERP000165"	"ERS011940"	"QMP M1-560"	"USA"	"North America"	"USA"	"QMP M1-560"	"Bovine"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS011940"	"Klebsiella pneumoniae"	""
"ERR024822"	"ERR024822"	"ERR024822"	""	""	"ERR024822"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882276"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882276"	"ERP000165"	"ERS005743"	"AJ049"	"Australia"	"Oceania"	"Australia"	"AJ049"	"Homo sapiens"	"2001"	"diseased"	""	""	""	""	""	""	"ERS005743"	"Klebsiella pneumoniae"	""
"ERR025984"	"ERR025984"	"ERR025984"	""	""	"ERR025984"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882019"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882019"	"ERP000165"	"QMP_M1_822-sc-2010-06-22-227697"	"QMP M1-822"	"USA"	"North America"	"USA"	"QMP M1-822"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882019"	"Klebsiella pneumoniae"	"QMP_M1_822-sc-2010-06-22-227697"	""	""	""
"ERR025614"	"ERR025614"	"ERR025614"	""	""	"ERR025614"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882092"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882092"	"ERP000165"	"ERS011992"	"QMP M1-414"	"USA"	"North America"	"USA"	"QMP M1-414"	"Environmental"	"2005"	""	"environment"	""	""	""	""	""	"ERS011992"	"Klebsiella pneumoniae"	""
"ERR025599"	"ERR025599"	"ERR025599"	""	""	"ERR025599"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881990"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881990"	"ERP000165"	"ERS011978"	"QMP M1-895"	"USA"	"North America"	"USA"	"QMP M1-895"	"Homo sapiens"	"2007"	"diseased"	"urine"	""	""	""	""	""	"ERS011978"	"Klebsiella pneumoniae"	""
"ERR025664"	"ERR025664"	"ERR025664"	""	""	"ERR025664"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882060"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882060"	"ERP000165"	"1585_0-sc-2010-06-22-227771"	"1585"	"Indonesia"	"Asia"	"Indonesia"	"1585"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882060"	"Klebsiella pneumoniae"	"1585_0-sc-2010-06-22-227771"	""	""	""
"ERR025663"	"ERR025663"	"ERR025663"	""	""	"ERR025663"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882066"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882066"	"ERP000165"	"1576_0-sc-2010-06-22-227770"	"1576"	"Indonesia"	"Asia"	"Indonesia"	"1576"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882066"	"Klebsiella pneumoniae"	"1576_0-sc-2010-06-22-227770"	""	""	""
"ERR025587"	"ERR025587"	"ERR025587"	""	""	"ERR025587"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882220"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882220"	"ERP000165"	"UI_10871-sc-2010-06-22-227628"	"UI 10871"	"Laos"	"Asia"	"Laos"	"UI 10871"	"Homo sapiens"	"2007"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882220"	"Klebsiella pneumoniae"	"UI_10871-sc-2010-06-22-227628"	""	""	""
"ERR025100"	"ERR025100"	"ERR025100"	""	""	"ERR025100"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882168"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882168"	"ERP000165"	"AJ289-sc-2010-05-07-30789"	"AJ289"	"Australia"	"Oceania"	"Australia"	"AJ289"	"Homo sapiens"	"2002"	"diseased"	"sterile"	"2010-03-08T08:58:31Z"	"2018-03-09T09:52:01Z"	"SAMEA882168"	"Klebsiella pneumoniae"	"AJ289-sc-2010-05-07-30789"	""	""	""
"ERR025676"	"ERR025676"	"ERR025676"	""	""	"ERR025676"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882250"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882250"	"ERP000165"	"ERS011787"	"24m"	"Viet Nam"	"Asia"	"Viet Nam"	"24m"	"Homo sapiens"	"2008"	"diseased"	"liver"	""	""	""	""	""	"ERS011787"	"Klebsiella pneumoniae"	""
"ERR025553"	"ERR025553"	"ERR025553"	""	""	"ERR025553"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882236"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882236"	"ERP000165"	"ERS011818"	"K86N"	"Viet Nam"	"Asia"	"Viet Nam"	"K86N"	"Homo sapiens"	"2004"	"healthy"	"respiratory"	""	""	""	""	""	"ERS011818"	"Klebsiella pneumoniae"	""
"ERR025625"	"ERR025625"	"ERR025625"	""	""	"ERR025625"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882035"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882035"	"ERP000165"	"ERS012002"	"QMP M1-776"	"USA"	"North America"	"USA"	"QMP M1-776"	"Homo sapiens"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS012002"	"Klebsiella pneumoniae"	""
"ERR025111"	"ERR025111"	"ERR025111"	""	""	"ERR025111"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882218"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882218"	"ERP000165"	"DM16912_02-sc-2010-06-22-227647"	"DM16912/02"	"Singapore"	"Asia"	"Singapore"	"DM16912/02"	"Homo sapiens"	"2002"	"diseased"	"liver"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882218"	"Klebsiella pneumoniae"	"DM16912_02-sc-2010-06-22-227647"	""	""	""
"ERR024845"	"ERR024845"	"ERR024845"	""	""	"ERR024845"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882075"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882075"	"ERP000165"	"ERS005775"	"AJ205"	"Australia"	"Oceania"	"Australia"	"AJ205"	"Homo sapiens"	"2002"	"diseased"	""	""	""	""	""	""	"ERS005775"	"Klebsiella pneumoniae"	""
"ERR024839"	"ERR024839"	"ERR024839"	""	""	"ERR024839"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881994"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881994"	"ERP000165"	"AJ082-sc-2010-05-07-30761"	"AJ082"	"Australia"	"Oceania"	"Australia"	"AJ082"	"Homo sapiens"	"2002"	"diseased"	"urine"	"2010-03-08T08:57:40Z"	"2018-03-09T09:52:01Z"	"SAMEA881994"	"Klebsiella pneumoniae"	"AJ082-sc-2010-05-07-30761"	""	""	""
"ERR025477"	"ERR025477"	"ERR025477"	""	""	"ERR025477"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882241"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882241"	"ERP000165"	"K53N-sc-2010-06-22-227549"	"K53N"	"Viet Nam"	"Asia"	"Viet Nam"	"K53N"	"Homo sapiens"	"2004"	"healthy"	"respiratory"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882241"	"Klebsiella pneumoniae"	"K53N-sc-2010-06-22-227549"	""	""	""
"ERR025575"	"ERR025575"	"ERR025575"	""	""	"ERR025575"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882009"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882009"	"ERP000165"	"QMP_B2_248-sc-2010-06-22-227605"	"QMP B2-248"	"USA"	"North America"	"USA"	"QMP B2-248"	"Bovine"	"2006"	"healthy"	"intestinal"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882009"	"Klebsiella pneumoniae"	"QMP_B2_248-sc-2010-06-22-227605"	""	""	""
"ERR025677"	"ERR025677"	"ERR025677"	""	""	"ERR025677"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882252"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882252"	"ERP000165"	"QMP_B2_090-sc-2010-06-22-227521"	"08-0116m"	"Viet Nam"	"Asia"	"Viet Nam"	"08-0116m"	"Homo sapiens"	"2008"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882252"	"Klebsiella pneumoniae"	"QMP_B2_090-sc-2010-06-22-227521"	""	""	""
"ERR025621"	"ERR025621"	"ERR025621"	""	""	"ERR025621"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882018"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882018"	"ERP000165"	"QMP_Z4_724-sc-2010-06-22-227742"	"QMP Z4-724"	"USA"	"North America"	"USA"	"QMP Z4-724"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882018"	"Klebsiella pneumoniae"	"QMP_Z4_724-sc-2010-06-22-227742"	""	""	""
"ERR025517"	"ERR025517"	"ERR025517"	""	""	"ERR025517"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882027"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882027"	"ERP000165"	"85997_0-sc-2010-06-22-227598"	"85997"	"USA"	"North America"	"USA"	"85997"	"Sea mammal"	"2008"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882027"	"Klebsiella pneumoniae"	"85997_0-sc-2010-06-22-227598"	""	""	""
"ERR025523"	"ERR025523"	"ERR025523"	""	""	"ERR025523"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882287"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882287"	"ERP000165"	"ERS011860"	"QMP B2-228"	"USA"	"North America"	"USA"	"QMP B2-228"	"Bovine"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS011860"	"Klebsiella pneumoniae"	""
"ERR025158"	"ERR025158"	"ERR025158"	""	""	"ERR025158"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882227"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882227"	"ERP000165"	"QMP_M1_726-sc-2010-06-22-227688"	"QMP M1-375"	"USA"	"North America"	"USA"	"QMP M1-375"	"Bovine"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882227"	"Klebsiella pneumoniae"	"QMP_M1_726-sc-2010-06-22-227688"	""	""	""
"ERR025548"	"ERR025548"	"ERR025548"	""	""	"ERR025548"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882114"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882114"	"ERP000165"	"DU10252_04-sc-2010-06-22-227640"	"DU10252/04"	"Singapore"	"Asia"	"Singapore"	"DU10252/04"	"Homo sapiens"	"2004"	"diseased"	"urine"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882114"	"Klebsiella pneumoniae"	"DU10252_04-sc-2010-06-22-227640"	""	""	""
