"sample_id"	"name"	"description"	"path"	"path_2"	"ncbi_accession"	"ncbi_query"	"ncbi_query_max"	"sequence_type"	"report_group_ids"	"color_by"	"ploidy"	"enabled"	"ref_contextual_usage"	"ref_enabled"	"sra_2"	"Organism"	"Platform"	"ReleaseDate"	"Sample.Name"	"SRA.Study"	"Sample_Name"	"strain"	"geo_loc_name_country"	"geo_loc_name_country_continent"	"geographic_location_.country_and.or_sea."	"Serovar"	"specific_host"	"Collection_Date"	"host_health_state"	"isolation_source"	"ENA_first_public"	"ENA_last_update"	"external_id"	"Scientific_Name"	"Submitter_Id"	"SRA_accession"	"Title"	"ref_ids"
"ERR025654"	"ERR025654"	"ERR025654"	""	""	"ERR025654"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882100"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882100"	"ERP000165"	"2358m-sc-2010-06-22-227762"	"2358m"	"Viet Nam"	"Asia"	"Viet Nam"	"2358m"	"Homo sapiens"	"2008"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882100"	"Klebsiella pneumoniae"	"2358m-sc-2010-06-22-227762"	""	""	""
"ERR025582"	"ERR025582"	"ERR025582"	""	""	"ERR025582"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882112"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882112"	"ERP000165"	"UI_15398-sc-2010-06-22-227634"	"UI 15398"	"Laos"	"Asia"	"Laos"	"UI 15398"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882112"	"Klebsiella pneumoniae"	"UI_15398-sc-2010-06-22-227634"	""	""	""
"ERR025517"	"ERR025517"	"ERR025517"	""	""	"ERR025517"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882027"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882027"	"ERP000165"	"85997_0-sc-2010-06-22-227598"	"85997"	"USA"	"North America"	"USA"	"85997"	"Sea mammal"	"2008"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882027"	"Klebsiella pneumoniae"	"85997_0-sc-2010-06-22-227598"	""	""	""
"ERR025140"	"ERR025140"	"ERR025140"	""	""	"ERR025140"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882263"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882263"	"ERP000165"	"QMP_M1_428-sc-2010-06-22-227682"	"QMP M1-771"	"USA"	"North America"	"USA"	"QMP M1-771"	"Homo sapiens"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882263"	"Klebsiella pneumoniae"	"QMP_M1_428-sc-2010-06-22-227682"	""	""	""
"ERR025564"	"ERR025564"	"ERR025564"	""	""	"ERR025564"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882122"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882122"	"ERP000165"	"K242An-sc-2010-06-22-227559"	"K242An"	"Viet Nam"	"Asia"	"Viet Nam"	"K242An"	"Homo sapiens"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882122"	"Klebsiella pneumoniae"	"K242An-sc-2010-06-22-227559"	""	""	""
"ERR025610"	"ERR025610"	"ERR025610"	""	""	"ERR025610"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882255"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882255"	"ERP000165"	"ERS011988"	"QMP M1-975"	"USA"	"North America"	"USA"	"QMP M1-975"	"Homo sapiens"	"2007"	"healthy"	"intestinal biopsy"	""	""	""	""	""	"ERS011988"	"Klebsiella pneumoniae"	""
"ERR025512"	"ERR025512"	"ERR025512"	""	""	"ERR025512"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882081"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882081"	"ERP000165"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	"EW-20-R-MAC-1"	"Viet Nam"	"Asia"	"Viet Nam"	"EW-20-R-MAC-1"	"Homo sapiens"	"2006"	"healthy"	"intestinal"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882081"	"Klebsiella pneumoniae"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	""	""	""
"ERR025627"	"ERR025627"	"ERR025627"	""	""	"ERR025627"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882033"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882033"	"ERP000165"	"QMP_M2_684-sc-2010-06-22-227737"	"QMP M2-684"	"USA"	"North America"	"USA"	"QMP M2-684"	"Bovine"	"2007"	"healthy"	"intestinal"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882033"	"Klebsiella pneumoniae"	"QMP_M2_684-sc-2010-06-22-227737"	""	""	""
"ERR025576"	"ERR025576"	"ERR025576"	""	""	"ERR025576"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882010"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882010"	"ERP000165"	"Pus_15987-sc-2010-06-22-227606"	"Pus 15987"	"Laos"	"Asia"	"Laos"	"Pus 15987"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882010"	"Klebsiella pneumoniae"	"Pus_15987-sc-2010-06-22-227606"	""	""	""
"ERR025151"	"ERR025151"	"ERR025151"	""	""	"ERR025151"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882135"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882135"	"ERP000165"	"QMP_M1_765-sc-2010-06-22-227692"	"QMP M1-413"	"USA"	"North America"	"USA"	"QMP M1-413"	"Environmental"	"2005"	""	"environment"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882135"	"Klebsiella pneumoniae"	"QMP_M1_765-sc-2010-06-22-227692"	""	""	""
"ERR025486"	"ERR025486"	"ERR025486"	""	""	"ERR025486"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882217"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882217"	"ERP000165"	"ERS011814"	"K35N"	"Viet Nam"	"Asia"	"Viet Nam"	"K35N"	"Homo sapiens"	"2004"	"healthy"	"respiratory"	""	""	""	""	""	"ERS011814"	"Klebsiella pneumoniae"	""
"ERR024828"	"ERR024828"	"ERR024828"	""	""	"ERR024828"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882272"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882272"	"ERP000165"	"AJ031-sc-2010-05-07-30751"	"AJ031"	"Australia"	"Oceania"	"Australia"	"AJ031"	"Homo sapiens"	"2001"	"diseased"	"urine"	"2010-03-08T08:57:21Z"	"2018-03-09T09:52:18Z"	"SAMEA882272"	"Klebsiella pneumoniae"	"AJ031-sc-2010-05-07-30751"	""	""	""
"ERR025483"	"ERR025483"	"ERR025483"	""	""	"ERR025483"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882244"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882244"	"ERP000165"	"UV1714-sc-2010-06-22-227544"	"UV1714"	"Viet Nam"	"Asia"	"Viet Nam"	"UV1714"	"Homo sapiens"	"2007"	"diseased"	"respiratory"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882244"	"Klebsiella pneumoniae"	"UV1714-sc-2010-06-22-227544"	""	""	""
"ERR025462"	"ERR025462"	"ERR025462"	""	""	"ERR025462"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882097"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882097"	"ERP000165"	"59M-sc-2010-06-22-227527"	"59M"	"Viet Nam"	"Asia"	"Viet Nam"	"59M"	"Homo sapiens"	"2008"	"diseased"	"liver"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882097"	"Klebsiella pneumoniae"	"59M-sc-2010-06-22-227527"	""	""	""
"ERR025558"	"ERR025558"	"ERR025558"	""	""	"ERR025558"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882124"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882124"	"ERP000165"	"ERS011820"	"K113N"	"Viet Nam"	"Asia"	"Viet Nam"	"K113N"	"Homo sapiens"	"2004"	"healthy"	"respiratory"	""	""	""	""	""	"ERS011820"	"Klebsiella pneumoniae"	""
"ERR025590"	"ERR025590"	"ERR025590"	""	""	"ERR025590"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882231"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882231"	"ERP000165"	"UI_12780-sc-2010-06-22-227631"	"UI 12780"	"Laos"	"Asia"	"Laos"	"UI 12780"	"Homo sapiens"	"2008"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882231"	"Klebsiella pneumoniae"	"UI_12780-sc-2010-06-22-227631"	""	""	""
"ERR025159"	"ERR025159"	"ERR025159"	""	""	"ERR025159"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882268"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882268"	"ERP000165"	"QMP_M1_728-sc-2010-06-22-227689"	"QMP M1-376"	"USA"	"North America"	"USA"	"QMP M1-376"	"Bovine"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882268"	"Klebsiella pneumoniae"	"QMP_M1_728-sc-2010-06-22-227689"	""	""	""
"ERR025648"	"ERR025648"	"ERR025648"	""	""	"ERR025648"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882108"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882108"	"ERP000165"	"09_341B-sc-2010-06-22-227756"	"09-341B"	"Viet Nam"	"Asia"	"Viet Nam"	"09-341B"	"Homo sapiens"	"2009"	"diseased"	"respiratory"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882108"	"Klebsiella pneumoniae"	"09_341B-sc-2010-06-22-227756"	""	""	""
"ERR025649"	"ERR025649"	"ERR025649"	""	""	"ERR025649"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882101"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882101"	"ERP000165"	"09_2985m-sc-2010-06-22-227757"	"09-2985m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-2985m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882101"	"Klebsiella pneumoniae"	"09_2985m-sc-2010-06-22-227757"	""	""	""
"ERR025583"	"ERR025583"	"ERR025583"	""	""	"ERR025583"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882213"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882213"	"ERP000165"	"UI_6717-sc-2010-06-22-227624"	"UI 6717"	"Laos"	"Asia"	"Laos"	"UI 6717"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882213"	"Klebsiella pneumoniae"	"UI_6717-sc-2010-06-22-227624"	""	""	""
"ERR025663"	"ERR025663"	"ERR025663"	""	""	"ERR025663"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882066"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882066"	"ERP000165"	"1576_0-sc-2010-06-22-227770"	"1576"	"Indonesia"	"Asia"	"Indonesia"	"1576"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882066"	"Klebsiella pneumoniae"	"1576_0-sc-2010-06-22-227770"	""	""	""
"ERR025678"	"ERR025678"	"ERR025678"	""	""	"ERR025678"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882253"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882253"	"ERP000165"	"71B-sc-2010-06-22-227522"	"QMP B2-090"	"USA"	"North America"	"USA"	"QMP B2-090"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882253"	"Klebsiella pneumoniae"	"71B-sc-2010-06-22-227522"	""	""	""
"ERR025523"	"ERR025523"	"ERR025523"	""	""	"ERR025523"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882287"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882287"	"ERP000165"	"ERS011860"	"QMP B2-228"	"USA"	"North America"	"USA"	"QMP B2-228"	"Bovine"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS011860"	"Klebsiella pneumoniae"	""
"ERR025661"	"ERR025661"	"ERR025661"	""	""	"ERR025661"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882068"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882068"	"ERP000165"	"ERS012035"	"1555"	"Indonesia"	"Asia"	"Indonesia"	"1555"	"Homo sapiens"	"2005"	"diseased"	"urine"	""	""	""	""	""	"ERS012035"	"Klebsiella pneumoniae"	""
"ERR025621"	"ERR025621"	"ERR025621"	""	""	"ERR025621"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882018"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882018"	"ERP000165"	"QMP_Z4_724-sc-2010-06-22-227742"	"QMP Z4-724"	"USA"	"North America"	"USA"	"QMP Z4-724"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882018"	"Klebsiella pneumoniae"	"QMP_Z4_724-sc-2010-06-22-227742"	""	""	""
"ERR024840"	"ERR024840"	"ERR024840"	""	""	"ERR024840"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882046"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882046"	"ERP000165"	"AJ083-sc-2010-05-07-30762"	"AJ083"	"Australia"	"Oceania"	"Australia"	"AJ083"	"Homo sapiens"	"2002"	"diseased"	"urine"	"2010-03-08T08:57:40Z"	"2018-03-09T09:52:01Z"	"SAMEA882046"	"Klebsiella pneumoniae"	"AJ083-sc-2010-05-07-30762"	""	""	""
"ERR025659"	"ERR025659"	"ERR025659"	""	""	"ERR025659"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882274"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882274"	"ERP000165"	"ERS012044"	"1765"	"Indonesia"	"Asia"	"Indonesia"	"1765"	"Homo sapiens"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS012044"	"Klebsiella pneumoniae"	""
"ERR025600"	"ERR025600"	"ERR025600"	""	""	"ERR025600"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881989"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881989"	"ERP000165"	"ERS011979"	"QMP M1-896"	"USA"	"North America"	"USA"	"QMP M1-896"	"Homo sapiens"	"2007"	"diseased"	"urine"	""	""	""	""	""	"ERS011979"	"Klebsiella pneumoniae"	""
"ERR026001"	"ERR026001"	"ERR026001"	""	""	"ERR026001"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882150"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882150"	"ERP000165"	"1522_0-sc-2010-06-22-227787"	"1522"	"Indonesia"	"Asia"	"Indonesia"	"1522"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882150"	"Klebsiella pneumoniae"	"1522_0-sc-2010-06-22-227787"	""	""	""
"ERR025645"	"ERR025645"	"ERR025645"	""	""	"ERR025645"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882064"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882064"	"ERP000165"	"ERS012031"	"805m"	"Viet Nam"	"Asia"	"Viet Nam"	"805m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	""	""	""	""	""	"ERS012031"	"Klebsiella pneumoniae"	""
"ERR025520"	"ERR025520"	"ERR025520"	""	""	"ERR025520"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882088"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882088"	"ERP000165"	"ERS011857"	"EW-85-R-MAN"	"Viet Nam"	"Asia"	"Viet Nam"	"EW-85-R-MAN"	"Homo sapiens"	"2006"	"healthy"	"intestinal"	""	""	""	""	""	"ERS011857"	"Klebsiella pneumoniae"	""
"ERR025652"	"ERR025652"	"ERR025652"	""	""	"ERR025652"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882104"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882104"	"ERP000165"	"ERS012027"	"620m"	"Viet Nam"	"Asia"	"Viet Nam"	"620m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	""	""	""	""	""	"ERS012027"	"Klebsiella pneumoniae"	""
"ERR025664"	"ERR025664"	"ERR025664"	""	""	"ERR025664"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882060"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882060"	"ERP000165"	"1585_0-sc-2010-06-22-227771"	"1585"	"Indonesia"	"Asia"	"Indonesia"	"1585"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882060"	"Klebsiella pneumoniae"	"1585_0-sc-2010-06-22-227771"	""	""	""
"ERR025541"	"ERR025541"	"ERR025541"	""	""	"ERR025541"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882070"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882070"	"ERP000165"	"ERS011911"	"DU38032/05"	"Singapore"	"Asia"	"Singapore"	"DU38032/05"	"Homo sapiens"	"2005"	"diseased"	"urine"	""	""	""	""	""	"ERS011911"	"Klebsiella pneumoniae"	""
"ERR025633"	"ERR025633"	"ERR025633"	""	""	"ERR025633"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882105"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882105"	"ERP000165"	"09_332B-sc-2010-06-22-227753"	"09-332B"	"Viet Nam"	"Asia"	"Viet Nam"	"09-332B"	"Homo sapiens"	"2009"	"diseased"	"respiratory"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882105"	"Klebsiella pneumoniae"	"09_332B-sc-2010-06-22-227753"	""	""	""
"ERR025478"	"ERR025478"	"ERR025478"	""	""	"ERR025478"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882242"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882242"	"ERP000165"	"ERS011817"	"K77An"	"Viet Nam"	"Asia"	"Viet Nam"	"K77An"	"Homo sapiens"	"2004"	"healthy"	"intestinal"	""	""	""	""	""	"ERS011817"	"Klebsiella pneumoniae"	""
"ERR025651"	"ERR025651"	"ERR025651"	""	""	"ERR025651"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882103"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882103"	"ERP000165"	"311G-sc-2010-06-22-227759"	"311G"	"Viet Nam"	"Asia"	"Viet Nam"	"311G"	"Homo sapiens"	"2008"	"diseased"	"urine"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882103"	"Klebsiella pneumoniae"	"311G-sc-2010-06-22-227759"	""	""	""
"ERR025525"	"ERR025525"	"ERR025525"	""	""	"ERR025525"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882289"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882289"	"ERP000165"	"ERS011862"	"7085"	"USA"	"North America"	"USA"	"7085"	"Monkey"	"2009"	"healthy"	"intestinal"	""	""	""	""	""	"ERS011862"	"Klebsiella pneumoniae"	""
"ERR025098"	"ERR025098"	"ERR025098"	""	""	"ERR025098"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882077"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882077"	"ERP000165"	"AJ214-sc-2010-05-07-30779"	"AJ214"	"Australia"	"Oceania"	"Australia"	"AJ214"	"Homo sapiens"	"2002"	"diseased"	"sterile"	"2010-03-08T08:58:13Z"	"2018-03-09T09:52:01Z"	"SAMEA882077"	"Klebsiella pneumoniae"	"AJ214-sc-2010-05-07-30779"	""	""	""
"ERR025137"	"ERR025137"	"ERR025137"	""	""	"ERR025137"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882152"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882152"	"ERP000165"	"ERS011938"	"QMP M1-557"	"USA"	"North America"	"USA"	"QMP M1-557"	"Bovine"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS011938"	"Klebsiella pneumoniae"	""
"ERR025128"	"ERR025128"	"ERR025128"	""	""	"ERR025128"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882189"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882189"	"ERP000165"	"ERS011927"	"QMP B2-563"	"USA"	"North America"	"USA"	"QMP B2-563"	"Bovine"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS011927"	"Klebsiella pneumoniae"	""
"ERR025587"	"ERR025587"	"ERR025587"	""	""	"ERR025587"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882220"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882220"	"ERP000165"	"UI_10871-sc-2010-06-22-227628"	"UI 10871"	"Laos"	"Asia"	"Laos"	"UI 10871"	"Homo sapiens"	"2007"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882220"	"Klebsiella pneumoniae"	"UI_10871-sc-2010-06-22-227628"	""	""	""
"ERR025465"	"ERR025465"	"ERR025465"	""	""	"ERR025465"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882199"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882199"	"ERP000165"	"ERS011805"	"UV937"	"Viet Nam"	"Asia"	"Viet Nam"	"UV937"	"Homo sapiens"	"2003"	"diseased"	"respiratory"	""	""	""	""	""	"ERS011805"	"Klebsiella pneumoniae"	""
"ERR025612"	"ERR025612"	"ERR025612"	""	""	"ERR025612"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882090"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882090"	"ERP000165"	"QMP_M1_980-sc-2010-06-22-227723"	"QMP M1-980"	"USA"	"North America"	"USA"	"QMP M1-980"	"Homo sapiens"	"2007"	"diseased"	"intestinal biopsy"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882090"	"Klebsiella pneumoniae"	"QMP_M1_980-sc-2010-06-22-227723"	""	""	""
